OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
115002,1,2023-02-23,2023-02-23,1633418,470,1676,1,8.091,7.36281,3.717,USD,1.00000
115002,2,2023-02-23,2023-02-23,1633418,470,58,3,127.92,113.8488,65.2146,USD,1.00000
115003,0,2023-02-23,2023-02-23,1796227,670,1835,8,1311.18,1311.18,668.4804,USD,1.00000
115100,0,2023-02-24,2023-02-24,1212033,650,1573,3,53.091,47.25099,24.417,USD,1.00000
115101,0,2023-02-24,2023-02-24,1968697,440,55,2,242.72,208.7392,80.4174,USD,1.00000
115101,1,2023-02-24,2023-02-24,1968697,440,1637,3,16.191,14.5719,7.443,USD,1.00000
115200,0,2023-02-25,2023-02-25,1808145,605,85,2,81.9918,76.252374,37.7036,USD,1.00000
115200,1,2023-02-25,2023-02-25,1808145,605,61,5,148.42,148.42,68.2568,USD,1.00000
115200,2,2023-02-25,2023-02-25,1808145,605,1603,4,98.991,90.08181,50.472,USD,1.00000
115201,0,2023-02-25,2023-02-25,1624067,500,1589,3,8.991,8.991,4.581,USD,1.00000
115201,1,2023-02-25,2023-02-25,1624067,500,1714,3,63.117,58.06764,29.025,USD,1.00000
115201,2,2023-02-25,2023-02-25,1624067,500,456,7,1118,1118,514.12,USD,1.00000
115201,3,2023-02-25,2023-02-25,1624067,500,1485,2,368,316.48,169.232,USD,1.00000
115202,0,2023-02-25,2023-02-25,2074234,430,1698,2,6.291,6.291,3.204,USD,1.00000
115202,1,2023-02-25,2023-02-25,2074234,430,423,8,1198,1198,550.92,USD,1.00000
115202,2,2023-02-25,2023-02-25,2074234,430,1436,1,412.8,367.392,189.84,USD,1.00000
115203,0,2023-02-25,2023-02-25,1996371,550,2086,3,719.55,719.55,330.8946,USD,1.00000
115203,1,2023-02-25,2023-02-25,1996371,550,527,2,198,196.02,100.94,USD,1.00000
115203,2,2023-02-25,2023-02-25,1996371,550,2073,2,546.0708,486.003012,180.9248,USD,1.00000
115400,0,2023-02-27,2023-02-27,176308,40,6,6,17.6874,17.6874,9.02,AUD,1.49128
115400,1,2023-02-27,2023-02-27,176308,40,67,3,21.0658,19.169878,10.742,AUD,1.49128
115500,0,2023-02-28,2023-02-28,1967136,510,1528,2,483.2,434.88,160.096,USD,1.00000
115500,1,2023-02-28,2023-02-28,1967136,510,59,3,127.92,113.8488,65.2146,USD,1.00000
115500,2,2023-02-28,2023-02-28,1967136,510,365,1,1198,1066.22,550.92,USD,1.00000
115600,0,2023-03-01,2023-03-04,769734,999999,1447,2,478.4,478.4,220,EUR,0.93598
115700,0,2023-03-02,2023-03-02,263049,74,1592,1,16.191,15.86718,7.443,CAD,1.36238
115700,1,2023-03-02,2023-03-02,263049,74,104,7,94.3,82.041,43.3616,CAD,1.36238
115700,2,2023-03-02,2023-03-02,263049,74,1046,8,405.6,389.376,186.524,CAD,1.36238
115700,3,2023-03-02,2023-03-02,263049,74,65,7,148.42,148.42,68.2568,CAD,1.36238
115700,4,2023-03-02,2023-03-02,263049,74,482,3,358,325.78,164.64,CAD,1.36238
115900,0,2023-03-04,2023-03-04,1450146,650,1658,3,98.991,85.13226,50.472,USD,1.00000
115900,1,2023-03-04,2023-03-04,1450146,650,473,1,118,105.02,60.16,USD,1.00000
115900,2,2023-03-04,2023-03-04,1450146,650,1587,1,16.191,15.54336,7.443,USD,1.00000
115900,3,2023-03-04,2023-03-04,1450146,650,1276,1,67.769,60.9921,34.554,USD,1.00000
115901,0,2023-03-04,2023-03-04,1531071,440,803,6,35.8,34.726,18.26,USD,1.00000
115901,1,2023-03-04,2023-03-04,1531071,440,1120,6,854.1,743.067,282.984,USD,1.00000
116200,0,2023-03-07,2023-03-07,1647815,550,4,5,17.6874,17.6874,9.02,USD,1.00000
116300,0,2023-03-08,2023-03-08,1188419,380,1611,3,143.991,143.991,66.213,GBP,0.84470
116300,1,2023-03-08,2023-03-08,1188419,380,2187,3,106.518,103.32246,54.3086,GBP,0.84470
116300,2,2023-03-08,2023-03-08,1188419,380,2306,5,98.3918,95.440046,50.1594,GBP,0.84470
116400,0,2023-03-09,2023-03-09,66289,35,62,1,148.42,130.6096,68.2568,AUD,1.51270
116500,0,2023-03-10,2023-03-10,1514396,450,1587,9,16.191,14.5719,7.443,USD,1.00000
116500,1,2023-03-10,2023-03-10,1514396,450,1750,7,98.1,98.1,32.499,USD,1.00000
116600,0,2023-03-11,2023-03-11,749643,300,93,4,55.268,53.05728,28.1752,EUR,0.94464
116600,1,2023-03-11,2023-03-11,749643,300,378,4,1516,1516,697.16,EUR,0.94464
116600,2,2023-03-11,2023-03-11,749643,300,301,1,287.1,246.906,146.376,EUR,0.94464
116600,3,2023-03-11,2023-03-11,749643,300,97,8,55.268,49.18852,28.1752,EUR,0.94464
116600,4,2023-03-11,2023-03-11,749643,300,1591,3,11.394,10.93824,5.238,EUR,0.94464
116600,5,2023-03-11,2023-03-11,749643,300,1588,8,12.501,12.501,5.751,EUR,0.94464
116601,0,2023-03-11,2023-03-11,1386023,560,1580,2,197.1,197.1,65.304,USD,1.00000
116601,1,2023-03-11,2023-03-11,1386023,560,156,3,422.973,422.973,194.508,USD,1.00000
116601,2,2023-03-11,2023-03-11,1386023,560,2052,2,114.7918,114.7918,58.5234,USD,1.00000
116601,3,2023-03-11,2023-03-11,1386023,560,535,6,358,358,164.64,USD,1.00000
117000,0,2023-03-15,2023-03-15,503738,230,2,3,10.6518,9.799656,5.4284,EUR,0.94796
117000,1,2023-03-15,2023-03-15,503738,230,643,2,338,314.34,155.44,EUR,0.94796
117000,2,2023-03-15,2023-03-15,503738,230,103,1,94.3,84.87,43.3616,EUR,0.94796
117100,0,2023-03-16,2023-03-16,1919115,605,1607,2,161.991,161.991,74.493,USD,1.00000
117300,0,2023-03-18,2023-03-18,1162008,360,1583,6,12.501,10.87587,5.751,GBP,0.82357
120800,0,2023-04-22,2023-04-22,1392056,590,2119,3,133.66,133.66,68.142,USD,1.00000
120800,1,2023-04-22,2023-04-22,1392056,590,55,4,242.72,242.72,80.4174,USD,1.00000
120800,2,2023-04-22,2023-04-22,1392056,590,8,5,49.1918,46.73221,25.0756,USD,1.00000
121200,0,2023-04-26,2023-04-26,1901873,570,2103,2,416.56,366.5728,212.3718,USD,1.00000
121300,0,2023-04-27,2023-04-27,660185,120,1650,2,260.991,260.991,86.472,EUR,0.90563
121500,0,2023-04-29,2023-05-08,1640225,999999,455,4,1838,1838,608.96,USD,1.00000
121501,0,2023-04-29,2023-04-29,979195,400,447,5,459.8,400.026,234.42,GBP,0.80184
121800,0,2023-05-02,2023-05-05,1356005,999999,947,10,214.5,214.5,98.644,USD,1.00000
121800,1,2023-05-02,2023-05-05,1356005,999999,852,1,461.8,461.8,153,USD,1.00000
121800,2,2023-05-02,2023-05-05,1356005,999999,42,4,190.24,190.24,87.4858,USD,1.00000
121800,4,2023-05-02,2023-05-05,1356005,999999,2175,3,106.518,106.518,54.3086,USD,1.00000
121800,5,2023-05-02,2023-05-05,1356005,999999,1556,4,448,403.2,206.016,USD,1.00000
121900,0,2023-05-03,2023-05-03,837634,330,35,5,78.679,70.8111,40.1144,EUR,0.90555
121900,1,2023-05-03,2023-05-03,837634,330,2114,7,211.15,209.0385,107.6496,EUR,0.90555
121900,2,2023-05-03,2023-05-03,837634,330,423,7,1198,1066.22,550.92,EUR,0.90555
122000,0,2023-05-04,2023-05-04,554633,210,2100,3,1209.5,1209.5,400.734,EUR,0.90302
122001,0,2023-05-04,2023-05-04,1913802,550,1433,1,492.8,492.8,226.624,USD,1.00000
122001,1,2023-05-04,2023-05-04,1913802,550,418,2,539.9,485.91,275.26,USD,1.00000
122100,0,2023-05-05,2023-05-05,1379656,570,666,2,326,326,149.92,USD,1.00000
122100,1,2023-05-05,2023-05-05,1379656,570,1557,5,496,496,228.096,USD,1.00000
122100,2,2023-05-05,2023-05-05,1379656,570,439,3,1118,1118,514.12,USD,1.00000
122200,0,2023-05-06,2023-05-06,1284707,480,2422,4,21.3118,20.672446,10.865,USD,1.00000
122200,1,2023-05-06,2023-05-06,1284707,480,426,4,999.8,939.812,509.72,USD,1.00000
122201,0,2023-05-06,2023-05-06,1943800,610,1536,1,476.8,476.8,219.264,USD,1.00000
122201,1,2023-05-06,2023-05-06,1943800,610,519,1,1238,1064.68,410.18,USD,1.00000
122201,2,2023-05-06,2023-05-06,1943800,610,17,3,90.159,90.159,41.4592,USD,1.00000
122500,0,2023-05-09,2023-05-09,1586858,560,1599,1,52.092,48.44556,23.958,USD,1.00000
122500,1,2023-05-09,2023-05-09,1586858,560,2498,2,37.952,35.29536,19.344,USD,1.00000
122600,0,2023-05-10,2023-05-10,929778,380,2463,7,24.6,24.6,12.5378,GBP,0.79281
122600,1,2023-05-10,2023-05-10,929778,380,1714,10,63.117,54.91179,29.025,GBP,0.79281
122600,2,2023-05-10,2023-05-10,929778,380,2088,1,416.56,366.5728,212.3718,GBP,0.79281
122600,3,2023-05-10,2023-05-10,929778,380,65,2,148.42,148.42,68.2568,GBP,0.79281
122700,0,2023-05-11,2023-05-11,63059,50,949,3,348.4,348.4,115.427,AUD,1.48454
122701,0,2023-05-11,2023-05-11,106074,50,1599,1,52.092,52.092,23.958,AUD,1.48454
122701,1,2023-05-11,2023-05-11,106074,50,1661,1,4.95,4.4055,2.52,AUD,1.48454
122701,2,2023-05-11,2023-05-11,106074,50,1581,8,197.1,175.419,65.304,AUD,1.48454
122701,3,2023-05-11,2023-05-11,106074,50,2134,1,1353,1204.17,448.2776,AUD,1.48454
122800,0,2023-05-12,2023-05-12,1653617,470,2025,2,546.0708,480.542304,180.9248,USD,1.00000
122800,1,2023-05-12,2023-05-12,1653617,470,1516,1,460.8,410.112,211.904,USD,1.00000
122800,2,2023-05-12,2023-05-12,1653617,470,1815,2,28.8,28.8,14.679,USD,1.00000
122900,0,2023-05-13,2023-05-13,788228,290,655,3,320,294.4,147.16,EUR,0.91811
122900,1,2023-05-13,2023-05-13,788228,290,63,1,148.42,148.42,68.2568,EUR,0.91811
122900,2,2023-05-13,2023-05-13,788228,290,1623,3,197.1,179.361,65.304,EUR,0.91811
122901,0,2023-05-13,2023-05-13,934315,420,1614,3,233.991,233.991,77.526,GBP,0.79893
123200,0,2023-05-16,2023-05-16,1745055,590,2112,2,648.62,557.8132,298.275,USD,1.00000
123200,1,2023-05-16,2023-05-16,1745055,590,1594,4,8.991,8.72127,4.581,USD,1.00000
123300,0,2023-05-17,2023-05-17,600742,150,1265,1,90.987,80.97843,46.384,EUR,0.92345
123300,1,2023-05-17,2023-05-17,600742,150,459,2,539.8,475.024,275.2,EUR,0.92345
123300,2,2023-05-17,2023-05-17,600742,150,1646,1,143.991,131.03181,66.213,EUR,0.92345
123300,3,2023-05-17,2023-05-17,600742,150,514,6,138,138,45.72,EUR,0.92345
123300,4,2023-05-17,2023-05-17,600742,150,1700,2,7.992,7.35264,3.672,EUR,0.92345
123300,5,2023-05-17,2023-05-17,600742,150,2068,3,163.9918,163.9918,75.4154,EUR,0.92345
123300,6,2023-05-17,2023-05-17,600742,150,1431,3,409.6,405.504,188.368,EUR,0.92345
123301,0,2023-05-17,2023-05-17,2083708,590,2493,2,39.984,35.9856,20.384,USD,1.00000
123301,1,2023-05-17,2023-05-17,2083708,590,1414,3,409.6,368.64,188.368,USD,1.00000
123301,2,2023-05-17,2023-05-17,2083708,590,2237,3,24.5918,23.608128,12.5378,USD,1.00000
123400,0,2023-05-18,2023-05-18,1655183,480,1618,10,53.091,47.7819,24.417,USD,1.00000
123400,1,2023-05-18,2023-05-18,1655183,480,1595,1,20.601,18.12888,6.822,USD,1.00000
123400,2,2023-05-18,2023-05-18,1655183,480,2069,2,147.5918,128.404866,67.8714,USD,1.00000
123400,3,2023-05-18,2023-05-18,1655183,480,1154,1,1297.4,1193.608,429.858,USD,1.00000
123400,4,2023-05-18,2023-05-18,1655183,480,1643,3,52.092,52.092,23.958,USD,1.00000
123401,0,2023-05-18,2023-05-18,1892579,570,626,3,458,458,233.5,USD,1.00000
123401,1,2023-05-18,2023-05-18,1892579,570,1382,1,15.984,15.984,8.144,USD,1.00000
123401,2,2023-05-18,2023-05-18,1892579,570,821,1,59.8,57.408,27.5,USD,1.00000
123401,3,2023-05-18,2023-05-18,1892579,570,639,1,918,826.2,304.16,USD,1.00000
123401,4,2023-05-18,2023-05-18,1892579,570,445,1,1118,972.66,514.12,USD,1.00000
123500,0,2023-05-19,2023-05-19,1655701,500,944,3,167.7,167.7,77.116,USD,1.00000
123500,1,2023-05-19,2023-05-19,1655701,500,1603,3,98.991,88.10199,50.472,USD,1.00000
123500,2,2023-05-19,2023-05-19,1655701,500,1531,2,622.4,622.4,206.208,USD,1.00000
123500,3,2023-05-19,2023-05-19,1655701,500,1650,1,260.991,224.45226,86.472,USD,1.00000
123600,0,2023-05-20,2023-05-20,984891,370,1928,2,737.18,737.18,339.0044,GBP,0.80348
123601,0,2023-05-20,2023-05-20,1774023,450,1363,2,36.784,32.36992,16.912,USD,1.00000
123601,1,2023-05-20,2023-05-20,1774023,450,1643,5,52.092,52.092,23.958,USD,1.00000
123900,0,2023-05-23,2023-05-23,781921,300,1192,2,780,748.8,358.696,EUR,0.92773
123900,1,2023-05-23,2023-05-23,781921,300,423,1,1198,1198,550.92,EUR,0.92773
123900,2,2023-05-23,2023-05-23,781921,300,775,7,23,23,10.58,EUR,0.92773
124000,0,2023-05-24,2023-05-27,249081,999999,1421,1,464,408.32,213.376,CAD,1.35373
124000,1,2023-05-24,2023-05-27,249081,999999,1550,7,448,385.28,206.016,CAD,1.35373
124000,2,2023-05-24,2023-05-27,249081,999999,1675,2,6.201,6.201,2.853,CAD,1.35373
124001,0,2023-05-24,2023-05-28,918284,999999,1698,8,6.291,5.6619,3.204,GBP,0.80661
124001,1,2023-05-24,2023-05-28,918284,999999,1656,2,143.991,143.991,66.213,GBP,0.80661
124001,2,2023-05-24,2023-05-28,918284,999999,424,1,539.9,475.112,275.26,GBP,0.80661
124001,3,2023-05-24,2023-05-28,918284,999999,1660,3,260.991,232.28199,86.472,GBP,0.80661
124001,4,2023-05-24,2023-05-28,918284,999999,464,2,1358,1358,449.94,GBP,0.80661
124001,5,2023-05-24,2023-05-28,918284,999999,136,2,314.955,314.955,144.837,GBP,0.80661
124001,6,2023-05-24,2023-05-28,918284,999999,2400,1,327.9918,295.19262,150.8308,GBP,0.80661
124100,0,2023-05-25,2023-05-25,2000911,610,329,2,242.1,222.732,123.426,USD,1.00000
124101,0,2023-05-25,2023-05-29,1650290,999999,20,2,109.88,109.88,50.5284,USD,1.00000
124200,0,2023-05-26,2023-05-26,1538779,480,1640,2,20.601,18.12888,6.822,USD,1.00000
124200,1,2023-05-26,2023-05-26,1538779,480,870,1,41.92,41.92,21.38,USD,1.00000
124200,2,2023-05-26,2023-05-26,1538779,480,452,5,439.9,391.511,224.28,USD,1.00000
124200,3,2023-05-26,2023-05-26,1538779,480,1824,1,28.8,25.632,14.679,USD,1.00000
124200,4,2023-05-26,2023-05-26,1538779,480,111,5,204.9918,190.642374,67.9206,USD,1.00000
124300,0,2023-05-27,2023-05-27,573038,220,1039,2,255.97,235.4924,117.715,EUR,0.93015
124300,1,2023-05-27,2023-05-27,573038,220,2081,3,147.5918,147.5918,67.8714,EUR,0.93015
124301,0,2023-05-27,2023-05-27,253262,74,81,6,33.251,29.9259,15.293,CAD,1.36080
124301,2,2023-05-27,2023-05-27,253262,74,2095,7,1209.5,1161.12,400.734,CAD,1.36080
124301,3,2023-05-27,2023-05-27,253262,74,1575,1,54.891,54.891,25.245,CAD,1.36080
124301,4,2023-05-27,2023-05-27,253262,74,186,6,80.91,80.91,41.247,CAD,1.36080
124301,5,2023-05-27,2023-05-27,253262,74,1429,10,462.4,402.288,212.64,CAD,1.36080
124301,6,2023-05-27,2023-05-27,253262,74,160,6,989.991,989.991,455.265,CAD,1.36080
124302,0,2023-05-27,2023-05-27,2015467,590,1430,3,478.4,478.4,220,USD,1.00000
124600,0,2023-05-30,2023-05-30,997401,420,418,3,539.9,469.713,275.26,GBP,0.80384
124600,1,2023-05-30,2023-05-30,997401,420,755,2,51,51,26,GBP,0.80384
124600,2,2023-05-30,2023-05-30,997401,420,1649,6,233.991,205.91208,77.526,GBP,0.80384
124600,3,2023-05-30,2023-05-30,997401,420,1705,1,6.192,6.06816,2.844,GBP,0.80384
124700,0,2023-05-31,2023-05-31,40718,50,1187,2,1105,994.5,508.144,AUD,1.54423
124701,0,2023-05-31,2023-05-31,760604,300,2082,1,114.7918,103.31262,58.5234,EUR,0.93607
124800,0,2023-06-01,2023-06-01,1735041,590,1582,2,16.191,14.5719,7.443,USD,1.00000
124801,0,2023-06-01,2023-06-01,816219,340,1596,5,11.394,10.02672,5.238,EUR,0.93484
124900,0,2023-06-02,2023-06-02,771484,300,1426,2,942.4,942.4,312.24,EUR,0.92911
125000,0,2023-06-03,2023-06-03,337117,80,849,3,31.2,31.2,15.9,CAD,1.34191
125000,1,2023-06-03,2023-06-03,337117,80,331,9,179.1,154.026,91.314,CAD,1.34191
125000,2,2023-06-03,2023-06-03,337117,80,433,5,1938,1938,642.1,CAD,1.34191
125001,0,2023-06-03,2023-06-03,1050918,420,1571,4,51.291,45.64899,23.589,GBP,0.79838
125001,1,2023-06-03,2023-06-03,1050918,420,435,2,539.9,539.9,275.26,GBP,0.79838
125002,0,2023-06-03,2023-06-03,238201,80,1774,1,38.7,38.7,19.728,CAD,1.34191
125300,0,2023-06-06,2023-06-06,503181,270,524,2,358,358,164.64,EUR,0.93607
125300,1,2023-06-06,2023-06-06,503181,270,1809,1,28.8,24.768,14.679,EUR,0.93607
125300,2,2023-06-06,2023-06-06,503181,270,521,2,518,466.2,238.22,EUR,0.93607
125400,0,2023-06-07,2023-06-07,1532295,650,416,3,1938,1938,642.1,USD,1.00000
125400,1,2023-06-07,2023-06-07,1532295,650,1010,2,242.97,218.673,111.735,USD,1.00000
125401,0,2023-06-07,2023-06-12,1119275,999999,28,5,163.918,163.918,75.3826,GBP,0.80218
125401,2,2023-06-07,2023-06-12,1119275,999999,563,1,4590,3993.3,1520.76,GBP,0.80218
125500,0,2023-06-08,2023-06-08,1434849,610,1182,2,2028,1764.36,671.918,USD,1.00000
125500,1,2023-06-08,2023-06-08,1434849,610,489,1,1638,1638,542.7,USD,1.00000
125500,2,2023-06-08,2023-06-08,1434849,610,2019,1,546.0708,469.620888,180.9248,USD,1.00000
125500,3,2023-06-08,2023-06-08,1434849,610,158,1,989.991,989.991,455.265,USD,1.00000
125501,0,2023-06-08,2023-06-08,916301,380,1516,2,460.8,405.504,211.904,GBP,0.80202
125600,0,2023-06-09,2023-06-09,1031762,390,519,1,1238,1101.82,410.18,GBP,0.79587
125700,0,2023-06-10,2023-06-10,157002,40,1254,4,25.987,24.42778,13.247,AUD,1.48636
125700,1,2023-06-10,2023-06-10,157002,40,1546,2,483.2,420.384,160.096,AUD,1.48636
125700,2,2023-06-10,2023-06-10,157002,40,421,2,938,872.34,431.36,AUD,1.48636
125701,0,2023-06-10,2023-06-10,1602581,650,1420,6,318.4,280.192,146.416,USD,1.00000
125701,1,2023-06-10,2023-06-10,1602581,650,1441,1,320,320,147.152,USD,1.00000
125702,0,2023-06-10,2023-06-10,18700,10,1972,1,245.9918,245.9918,125.4108,AUD,1.48636
126000,0,2023-06-13,2023-06-15,321448,999999,2082,6,114.7918,101.016784,58.5234,CAD,1.33448
126100,0,2023-06-14,2023-06-14,1426109,550,1102,4,445.9,405.769,205.049,USD,1.00000
126100,1,2023-06-14,2023-06-14,1426109,550,1774,6,38.7,34.83,19.728,USD,1.00000
126101,0,2023-06-14,2023-06-16,1693845,999999,674,5,418,418,138.5,USD,1.00000
126101,1,2023-06-14,2023-06-16,1693845,999999,532,2,518,445.48,238.22,USD,1.00000
126200,0,2023-06-15,2023-06-15,1353019,650,459,2,539.8,534.402,275.2,USD,1.00000
126200,1,2023-06-15,2023-06-15,1353019,650,427,2,938,938,431.36,USD,1.00000
126200,2,2023-06-15,2023-06-15,1353019,650,1715,9,63.117,56.17413,29.025,USD,1.00000
126200,3,2023-06-15,2023-06-15,1353019,650,2155,3,133.66,133.66,68.142,USD,1.00000
126200,4,2023-06-15,2023-06-15,1353019,650,426,1,999.8,999.8,509.72,USD,1.00000
126200,5,2023-06-15,2023-06-15,1353019,650,1404,4,52.784,52.784,24.272,USD,1.00000
126200,6,2023-06-15,2023-06-15,1353019,650,1646,6,143.991,136.79145,66.213,USD,1.00000
126201,0,2023-06-15,2023-06-15,1310484,570,1285,3,32.487,28.91343,16.562,USD,1.00000
126300,0,2023-06-16,2023-06-16,532782,260,1177,1,1298.7,1298.7,430.287,EUR,0.91191
126300,1,2023-06-16,2023-06-16,532782,260,1567,1,622.4,591.28,206.208,EUR,0.91191
126400,0,2023-06-17,2023-06-17,1993137,610,2506,1,7.584,6.8256,3.872,USD,1.00000
126400,1,2023-06-17,2023-06-17,1993137,610,1301,3,123.5,108.68,56.797,USD,1.00000
126400,2,2023-06-17,2023-06-17,1993137,610,439,2,1118,995.02,514.12,USD,1.00000
126401,0,2023-06-17,2023-06-22,1539856,999999,2517,4,5.36,4.6096,2.736,USD,1.00000
126401,1,2023-06-17,2023-06-22,1539856,999999,338,1,2398,2110.24,794.5,USD,1.00000
126401,2,2023-06-17,2023-06-22,1539856,999999,424,7,539.9,539.9,275.26,USD,1.00000
126402,0,2023-06-17,2023-06-17,838437,320,449,7,698,621.22,320.98,EUR,0.91191
126402,1,2023-06-17,2023-06-17,838437,320,2065,7,81.9918,81.9918,41.8036,EUR,0.91191
126402,2,2023-06-17,2023-06-17,838437,320,443,5,698,607.26,320.98,EUR,0.91191
126700,0,2023-06-20,2023-06-20,1746619,670,1024,1,242.97,242.97,111.735,USD,1.00000
126800,0,2023-06-21,2023-06-21,1567756,450,423,6,1198,1198,550.92,USD,1.00000
126800,1,2023-06-21,2023-06-21,1567756,450,436,1,738,678.96,376.26,USD,1.00000
126800,2,2023-06-21,2023-06-21,1567756,450,579,5,458,458,233.5,USD,1.00000
126801,0,2023-06-21,2023-06-21,1336719,510,1339,4,57.584,57.584,26.48,USD,1.00000
126900,0,2023-06-22,2023-06-22,767850,290,443,6,698,698,320.98,EUR,0.91033
126900,1,2023-06-22,2023-06-22,767850,290,1393,9,75.184,65.41008,24.912,EUR,0.91033
126900,2,2023-06-22,2023-06-22,767850,290,1309,2,36.4,36.4,18.564,EUR,0.91033
126901,0,2023-06-22,2023-06-22,402713,210,1629,1,8.991,8.90109,4.581,EUR,0.91033
126901,1,2023-06-22,2023-06-22,402713,210,85,3,81.9918,72.152784,37.7036,EUR,0.91033
126901,2,2023-06-22,2023-06-22,402713,210,705,2,174,154.86,88.72,EUR,0.91033
126901,3,2023-06-22,2023-06-22,402713,210,137,4,449.991,449.991,206.937,EUR,0.91033
127000,0,2023-06-23,2023-06-23,225984,100,456,2,1118,1006.2,514.12,CAD,1.32121
127000,1,2023-06-23,2023-06-23,225984,100,1130,2,414.7,410.553,190.71,CAD,1.32121
127100,0,2023-06-24,2023-06-24,1865817,430,1664,2,8.091,7.84827,3.717,USD,1.00000
127100,1,2023-06-24,2023-06-24,1865817,430,1479,5,496,496,228.096,USD,1.00000
127100,2,2023-06-24,2023-06-24,1865817,430,1486,7,460.8,410.112,211.904,USD,1.00000
127101,0,2023-06-24,2023-06-25,765949,999999,1686,2,6.291,6.291,3.204,EUR,0.91878
127101,1,2023-06-24,2023-06-25,765949,999999,58,4,127.92,111.2904,65.2146,EUR,0.91878
127101,2,2023-06-24,2023-06-25,765949,999999,190,1,51.21,45.0648,26.109,EUR,0.91878
127102,0,2023-06-24,2023-06-24,1318957,670,1632,6,16.191,14.5719,7.443,USD,1.00000
127102,1,2023-06-24,2023-06-24,1318957,670,853,3,461.8,406.384,153,USD,1.00000
127102,2,2023-06-24,2023-06-24,1318957,670,118,7,152.991,140.75172,78.003,USD,1.00000
127300,0,2023-06-26,2023-06-26,518220,270,999,9,300.3,264.264,99.489,EUR,0.91592
127300,1,2023-06-26,2023-06-26,518220,270,307,3,332.1,332.1,152.721,EUR,0.91592
127300,2,2023-06-26,2023-06-26,518220,270,434,1,1198,1090.18,550.92,EUR,0.91592
127400,0,2023-06-27,2023-06-27,1512011,510,1425,4,846.4,787.152,280.432,USD,1.00000
127500,0,2023-06-28,2023-06-28,1649134,490,1385,1,36.784,33.84128,16.912,USD,1.00000
127500,1,2023-06-28,2023-06-28,1649134,490,1852,3,2175.378,2023.10154,720.7472,USD,1.00000
127500,2,2023-06-28,2023-06-28,1649134,490,1580,4,197.1,171.477,65.304,USD,1.00000
127500,3,2023-06-28,2023-06-28,1649134,490,452,7,439.9,439.9,224.28,USD,1.00000
127501,0,2023-06-28,2023-06-30,1601298,999999,1704,2,6.291,5.72481,3.204,USD,1.00000
127501,1,2023-06-28,2023-06-30,1601298,999999,2121,2,106.518,106.518,54.3086,USD,1.00000
127600,0,2023-06-29,2023-06-29,1062797,360,421,4,938,938,431.36,GBP,0.78991
127601,0,2023-06-29,2023-06-29,2003416,660,1459,1,409.6,376.832,188.368,USD,1.00000
127700,0,2023-06-30,2023-06-30,1247464,670,1438,2,464,464,213.376,USD,1.00000
127700,1,2023-06-30,2023-06-30,1247464,670,1696,6,15.291,15.291,5.067,USD,1.00000
127700,2,2023-06-30,2023-06-30,1247464,670,2514,8,207.984,205.90416,68.912,USD,1.00000
127800,0,2023-07-01,2023-07-01,1779187,650,454,1,539.8,475.024,275.2,USD,1.00000
127801,0,2023-07-01,2023-07-01,2013933,450,120,3,107.991,93.95217,55.053,USD,1.00000
127801,1,2023-07-01,2023-07-01,2013933,450,401,7,652,652,332.4,USD,1.00000
127802,0,2023-07-01,2023-07-01,226154,80,1681,3,6.201,6.201,2.853,CAD,1.32662
127802,1,2023-07-01,2023-07-01,226154,80,1399,1,52.784,47.5056,24.272,CAD,1.32662
128000,0,2023-07-03,2023-07-05,384164,999999,1634,2,8.991,8.18181,4.581,CAD,1.32498
128100,0,2023-07-04,2023-07-04,1771208,550,1567,2,622.4,622.4,206.208,USD,1.00000
128100,1,2023-07-04,2023-07-04,1771208,550,441,2,459.8,459.8,234.42,USD,1.00000
128200,0,2023-07-05,2023-07-10,1426108,999999,98,1,98.4,84.624,45.2476,USD,1.00000
