Date,FromCurrency,ToCurrency,Exchange
2022-01-29,EUR,GBP,0.83178
2022-01-29,EUR,USD,1.1138
2022-01-29,GBP,AUD,1.92010
2022-01-29,GBP,CAD,1.71187
2022-01-29,GBP,EUR,1.20224
2022-01-29,GBP,GBP,1.00000
2022-01-29,GBP,USD,1.33906
2022-01-29,USD,AUD,1.43392
2022-01-29,USD,CAD,1.27842
2022-01-29,USD,EUR,0.89783
2022-01-29,USD,GBP,0.74679
2022-01-29,USD,USD,1.00000
2022-01-30,AUD,AUD,1.00000
2022-01-30,AUD,CAD,0.89155
2022-01-30,AUD,EUR,0.62613
2022-01-30,AUD,GBP,0.52081
2022-01-30,AUD,USD,0.69739
2022-01-30,CAD,AUD,1.12164
2022-01-30,CAD,CAD,1.00000
2022-01-30,CAD,EUR,0.70230
2022-01-30,CAD,GBP,0.58416
2022-01-30,CAD,USD,0.78222
2022-01-30,EUR,AUD,1.5971
2022-01-30,EUR,CAD,1.4239
2022-01-30,EUR,EUR,1.0
2022-01-30,EUR,GBP,0.83178
2022-01-30,EUR,USD,1.1138
2022-01-30,GBP,AUD,1.92010
2022-01-30,GBP,CAD,1.71187
2022-01-30,GBP,EUR,1.20224
2022-01-30,GBP,GBP,1.00000
2022-01-30,GBP,USD,1.33906
2022-01-30,USD,AUD,1.43392
2022-01-30,USD,CAD,1.27842
2022-01-30,USD,EUR,0.89783
2022-01-30,USD,GBP,0.74679
2022-01-30,USD,USD,1.00000
2022-01-31,AUD,AUD,1.00000
2022-01-31,AUD,CAD,0.89968
2022-01-31,AUD,EUR,0.63211
2022-01-31,AUD,GBP,0.52562
2022-01-31,AUD,USD,0.70518
2022-01-31,CAD,AUD,1.11150
2022-01-31,CAD,CAD,1.00000
2022-01-31,CAD,EUR,0.70259
2022-01-31,CAD,GBP,0.58423
2022-01-31,CAD,USD,0.78381
2022-01-31,EUR,AUD,1.582
2022-01-31,EUR,CAD,1.4233
2022-01-31,EUR,EUR,1.0
2022-01-31,EUR,GBP,0.83153
2022-01-31,EUR,USD,1.1156
2022-01-31,GBP,AUD,1.90252
2022-01-31,GBP,CAD,1.71166
2022-01-31,GBP,EUR,1.20260
2022-01-31,GBP,GBP,1.00000
2022-01-31,GBP,USD,1.34162
2022-01-31,USD,AUD,1.41807
2022-01-31,USD,CAD,1.27582
2022-01-31,USD,EUR,0.89638
2022-01-31,USD,GBP,0.74537
2022-01-31,USD,USD,1.00000
2022-02-01,AUD,AUD,1.00000
2022-02-01,AUD,CAD,0.90112
2022-02-01,AUD,EUR,0.63020
2022-02-01,AUD,GBP,0.52620
2022-02-01,AUD,USD,0.70960
2022-02-01,CAD,AUD,1.10973
2022-02-01,CAD,CAD,1.00000
2022-02-01,CAD,EUR,0.69935
2022-02-01,CAD,GBP,0.58394
2022-02-01,CAD,USD,0.78747
2022-02-01,EUR,AUD,1.5868
2022-02-01,EUR,CAD,1.4299
2022-02-01,EUR,EUR,1.0
2022-02-01,EUR,GBP,0.83498
2022-02-01,EUR,USD,1.126
2022-02-01,GBP,AUD,1.90040
2022-02-01,GBP,CAD,1.71250
2022-02-01,GBP,EUR,1.19763
2022-02-01,GBP,GBP,1.00000
2022-02-01,GBP,USD,1.34854
2022-02-01,USD,AUD,1.40924
2022-02-01,USD,CAD,1.26989
2022-02-01,USD,EUR,0.88810
2022-02-01,USD,GBP,0.74155
2022-02-01,USD,USD,1.00000
2022-02-02,AUD,AUD,1.00000
2022-02-02,AUD,CAD,0.90536
2022-02-02,AUD,EUR,0.63179
2022-02-02,AUD,GBP,0.52688
2022-02-02,AUD,USD,0.71538
2022-02-02,CAD,AUD,1.10454
2022-02-02,CAD,CAD,1.00000
2022-02-02,CAD,EUR,0.69784
2022-02-02,CAD,GBP,0.58196
2022-02-02,CAD,USD,0.79016
2022-02-02,EUR,AUD,1.5828
2022-02-02,EUR,CAD,1.433
2022-02-02,EUR,EUR,1.0
2022-02-02,EUR,GBP,0.83395
2022-02-02,EUR,USD,1.1323
2022-02-02,GBP,AUD,1.89796
2022-02-02,GBP,CAD,1.71833
2022-02-02,GBP,EUR,1.19911
2022-02-02,GBP,GBP,1.00000
2022-02-02,GBP,USD,1.35776
2022-02-02,USD,AUD,1.39786
2022-02-02,USD,CAD,1.26557
2022-02-02,USD,EUR,0.88316
2022-02-02,USD,GBP,0.73651
2022-02-02,USD,USD,1.00000
2022-02-03,AUD,AUD,1.00000
2022-02-03,AUD,CAD,0.90441
2022-02-03,AUD,EUR,0.63095
2022-02-03,AUD,GBP,0.52500
2022-02-03,AUD,USD,0.71210
2022-02-03,CAD,AUD,1.10569
2022-02-03,CAD,CAD,1.00000
2022-02-03,CAD,EUR,0.69764
2022-02-03,CAD,GBP,0.58049
2022-02-03,CAD,USD,0.78736
2022-02-03,EUR,AUD,1.5849
2022-02-03,EUR,CAD,1.4334
2022-02-03,EUR,EUR,1.0
2022-02-03,EUR,GBP,0.83208
2022-02-03,EUR,USD,1.1286
2022-02-03,GBP,AUD,1.90474
2022-02-03,GBP,CAD,1.72267
2022-02-03,GBP,EUR,1.20181
2022-02-03,GBP,GBP,1.00000
2022-02-03,GBP,USD,1.35636
2022-02-03,USD,AUD,1.40431
2022-02-03,USD,CAD,1.27007
2022-02-03,USD,EUR,0.88605
2022-02-03,USD,GBP,0.73727
2022-02-03,USD,USD,1.00000
2022-02-04,AUD,AUD,1.00000
2022-02-04,AUD,CAD,0.90213
2022-02-04,AUD,EUR,0.61862
2022-02-04,AUD,GBP,0.52331
2022-02-04,AUD,USD,0.70919
2022-02-04,CAD,AUD,1.10848
2022-02-04,CAD,CAD,1.00000
2022-02-04,CAD,EUR,0.68573
2022-02-04,CAD,GBP,0.58008
2022-02-04,CAD,USD,0.78612
2022-02-04,EUR,AUD,1.6165
2022-02-04,EUR,CAD,1.4583
2022-02-04,EUR,EUR,1.0
2022-02-04,EUR,GBP,0.84593
2022-02-04,EUR,USD,1.1464
2022-02-04,GBP,AUD,1.91091
2022-02-04,GBP,CAD,1.72390
2022-02-04,GBP,EUR,1.18213
2022-02-04,GBP,GBP,1.00000
2022-02-04,GBP,USD,1.35519
2022-02-04,USD,AUD,1.41007
2022-02-04,USD,CAD,1.27207
2022-02-04,USD,EUR,0.87230
2022-02-04,USD,GBP,0.73790
2022-02-04,USD,USD,1.00000
2022-02-05,AUD,AUD,1.00000
2022-02-05,AUD,CAD,0.90213
2022-02-05,AUD,EUR,0.61862
2022-02-05,AUD,GBP,0.52331
2022-02-05,AUD,USD,0.70919
2022-02-05,CAD,AUD,1.10848
2022-02-05,CAD,CAD,1.00000
2022-02-05,CAD,EUR,0.68573
2022-02-05,CAD,GBP,0.58008
2022-02-05,CAD,USD,0.78612
2022-02-05,EUR,AUD,1.6165
2022-02-05,EUR,CAD,1.4583
2022-02-05,EUR,EUR,1.0
2022-02-05,EUR,GBP,0.84593
2022-02-05,EUR,USD,1.1464
2022-02-05,GBP,AUD,1.91091
2022-02-05,GBP,CAD,1.72390
2022-02-05,GBP,EUR,1.18213
2022-02-05,GBP,GBP,1.00000
2022-02-05,GBP,USD,1.35519
2022-02-05,USD,AUD,1.41007
2022-02-05,USD,CAD,1.27207
2022-02-05,USD,EUR,0.87230
2022-02-05,USD,GBP,0.73790
2022-02-05,USD,USD,1.00000
2022-02-06,AUD,AUD,1.00000
2022-02-06,AUD,CAD,0.90213
2022-02-06,AUD,EUR,0.61862
2022-02-06,AUD,GBP,0.52331
2022-02-06,AUD,USD,0.70919
2022-02-06,CAD,AUD,1.10848
2022-02-06,CAD,CAD,1.00000
2022-02-06,CAD,EUR,0.68573
2022-02-06,CAD,GBP,0.58008
2022-02-06,CAD,USD,0.78612
2022-02-06,EUR,AUD,1.6165
2022-02-06,EUR,CAD,1.4583
2022-02-06,EUR,EUR,1.0
2022-02-06,EUR,GBP,0.84593
2022-02-06,EUR,USD,1.1464
2022-02-06,GBP,AUD,1.91091
2022-02-06,GBP,CAD,1.72390
2022-02-06,GBP,EUR,1.18213
2022-02-06,GBP,GBP,1.00000
2022-02-06,GBP,USD,1.35519
2022-02-06,USD,AUD,1.41007
2022-02-06,USD,CAD,1.27207
2022-02-06,USD,EUR,0.87230
2022-02-06,USD,GBP,0.73790
2022-02-06,USD,USD,1.00000
2022-02-07,AUD,AUD,1.00000
2022-02-07,AUD,CAD,0.90365
2022-02-07,AUD,EUR,0.62123
2022-02-07,AUD,GBP,0.52609
2022-02-07,AUD,USD,0.71113
2022-02-07,CAD,AUD,1.10663
2022-02-07,CAD,CAD,1.00000
2022-02-07,CAD,EUR,0.68747
2022-02-07,CAD,GBP,0.58219
2022-02-07,CAD,USD,0.78695
2022-02-07,EUR,AUD,1.6097
2022-02-07,EUR,CAD,1.4546
2022-02-07,EUR,EUR,1.0
2022-02-07,EUR,GBP,0.84685
2022-02-07,EUR,USD,1.1447
2022-02-07,GBP,AUD,1.90081
2022-02-07,GBP,CAD,1.71766
2022-02-07,GBP,EUR,1.18085
2022-02-07,GBP,GBP,1.00000
2022-02-07,GBP,USD,1.35172
2022-02-07,USD,AUD,1.40622
2022-02-07,USD,CAD,1.27073
2022-02-07,USD,EUR,0.87359
2022-02-07,USD,GBP,0.73980
2022-02-07,USD,USD,1.00000
2022-02-08,AUD,AUD,1.00000
2022-02-08,AUD,CAD,0.90515
2022-02-08,AUD,EUR,0.62402
2022-02-08,AUD,GBP,0.52645
2022-02-08,AUD,USD,0.71189
2022-02-08,CAD,AUD,1.10479
2022-02-08,CAD,CAD,1.00000
2022-02-08,CAD,EUR,0.68942
2022-02-08,CAD,GBP,0.58161
2022-02-08,CAD,USD,0.78649
2022-02-08,EUR,AUD,1.6025
2022-02-08,EUR,CAD,1.4505
2022-02-08,EUR,EUR,1.0
2022-02-08,EUR,GBP,0.84363
2022-02-08,EUR,USD,1.1408
2022-02-08,GBP,AUD,1.89953
2022-02-08,GBP,CAD,1.71936
2022-02-08,GBP,EUR,1.18535
2022-02-08,GBP,GBP,1.00000
2022-02-08,GBP,USD,1.35225
2022-02-08,USD,AUD,1.40472
2022-02-08,USD,CAD,1.27148
2022-02-08,USD,EUR,0.87658
2022-02-08,USD,GBP,0.73951
2022-02-08,USD,USD,1.00000
2022-02-09,AUD,AUD,1.00000
2022-02-09,AUD,CAD,0.91094
2022-02-09,AUD,EUR,0.62763
2022-02-09,AUD,GBP,0.52881
2022-02-09,AUD,USD,0.71769
2022-02-09,CAD,AUD,1.09777
2022-02-09,CAD,CAD,1.00000
2022-02-09,CAD,EUR,0.68899
2022-02-09,CAD,GBP,0.58051
2022-02-09,CAD,USD,0.78786
2022-02-09,EUR,AUD,1.5933
2022-02-09,EUR,CAD,1.4514
2022-02-09,EUR,EUR,1.0
2022-02-09,EUR,GBP,0.84255
2022-02-09,EUR,USD,1.1435
2022-02-09,GBP,AUD,1.89105
2022-02-09,GBP,CAD,1.72263
2022-02-09,GBP,EUR,1.18687
2022-02-09,GBP,GBP,1.00000
2022-02-09,GBP,USD,1.35719
2022-02-09,USD,AUD,1.39335
2022-02-09,USD,CAD,1.26926
2022-02-09,USD,EUR,0.87451
2022-02-09,USD,GBP,0.73682
2022-02-09,USD,USD,1.00000
2022-02-10,AUD,AUD,1.00000
2022-02-10,AUD,CAD,0.91217
2022-02-10,AUD,EUR,0.62917
2022-02-10,AUD,GBP,0.53006
2022-02-10,AUD,USD,0.71971
2022-02-10,CAD,AUD,1.09629
2022-02-10,CAD,CAD,1.00000
2022-02-10,CAD,EUR,0.68975
2022-02-10,CAD,GBP,0.58110
2022-02-10,CAD,USD,0.78901
2022-02-10,EUR,AUD,1.5894
2022-02-10,EUR,CAD,1.4498
2022-02-10,EUR,EUR,1.0
2022-02-10,EUR,GBP,0.84248
2022-02-10,EUR,USD,1.1439
2022-02-10,GBP,AUD,1.88657
2022-02-10,GBP,CAD,1.72087
2022-02-10,GBP,EUR,1.18697
2022-02-10,GBP,GBP,1.00000
2022-02-10,GBP,USD,1.35778
2022-02-10,USD,AUD,1.38946
2022-02-10,USD,CAD,1.26742
2022-02-10,USD,EUR,0.87420
2022-02-10,USD,GBP,0.73650
2022-02-10,USD,USD,1.00000
2022-02-11,AUD,AUD,1.00000
2022-02-11,AUD,CAD,0.91028
2022-02-11,AUD,EUR,0.62786
2022-02-11,AUD,GBP,0.52714
2022-02-11,AUD,USD,0.71683
2022-02-11,CAD,AUD,1.09857
2022-02-11,CAD,CAD,1.00000
2022-02-11,CAD,EUR,0.68975
2022-02-11,CAD,GBP,0.57910
2022-02-11,CAD,USD,0.78749
2022-02-11,EUR,AUD,1.5927
2022-02-11,EUR,CAD,1.4498
2022-02-11,EUR,EUR,1.0
2022-02-11,EUR,GBP,0.83958
2022-02-11,EUR,USD,1.1417
2022-02-11,GBP,AUD,1.89702
2022-02-11,GBP,CAD,1.72682
2022-02-11,GBP,EUR,1.19107
2022-02-11,GBP,GBP,1.00000
2022-02-11,GBP,USD,1.35985
2022-02-11,USD,AUD,1.39502
2022-02-11,USD,CAD,1.26986
2022-02-11,USD,EUR,0.87589
2022-02-11,USD,GBP,0.73538
2022-02-11,USD,USD,1.00000
2022-02-12,AUD,AUD,1.00000
2022-02-12,AUD,CAD,0.91028
2022-02-12,AUD,EUR,0.62786
2022-02-12,AUD,GBP,0.52714
2022-02-12,AUD,USD,0.71683
2022-02-12,CAD,AUD,1.09857
2022-02-12,CAD,CAD,1.00000
2022-02-12,CAD,EUR,0.68975
2022-02-12,CAD,GBP,0.57910
2022-02-12,CAD,USD,0.78749
2022-02-12,EUR,AUD,1.5927
2022-02-12,EUR,CAD,1.4498
2022-02-12,EUR,EUR,1.0
2022-02-12,EUR,GBP,0.83958
2022-02-12,EUR,USD,1.1417
2022-02-12,GBP,AUD,1.89702
2022-02-12,GBP,CAD,1.72682
2022-02-12,GBP,EUR,1.19107
2022-02-12,GBP,GBP,1.00000
2022-02-12,GBP,USD,1.35985
2022-02-12,USD,AUD,1.39502
2022-02-12,USD,CAD,1.26986
2022-02-12,USD,EUR,0.87589
2022-02-12,USD,GBP,0.73538
2022-02-12,USD,USD,1.00000
2022-02-13,AUD,AUD,1.00000
2022-02-13,AUD,CAD,0.91028
2022-02-13,AUD,EUR,0.62786
2022-02-13,AUD,GBP,0.52714
2022-02-13,AUD,USD,0.71683
2022-02-13,CAD,AUD,1.09857
2022-02-13,CAD,CAD,1.00000
2022-02-13,CAD,EUR,0.68975
2022-02-13,CAD,GBP,0.57910
2022-02-13,CAD,USD,0.78749
2022-02-13,EUR,AUD,1.5927
2022-02-13,EUR,CAD,1.4498
2022-02-13,EUR,EUR,1.0
2022-02-13,EUR,GBP,0.83958
2022-02-13,EUR,USD,1.1417
2022-02-13,GBP,AUD,1.89702
2022-02-13,GBP,CAD,1.72682
2022-02-13,GBP,EUR,1.19107
2022-02-13,GBP,GBP,1.00000
2022-02-13,GBP,USD,1.35985
2022-02-13,USD,AUD,1.39502
2022-02-13,USD,CAD,1.26986
2022-02-13,USD,EUR,0.87589
2022-02-13,USD,GBP,0.73538
2022-02-13,USD,USD,1.00000
2022-02-14,AUD,AUD,1.00000
2022-02-14,AUD,CAD,0.90750
2022-02-14,AUD,EUR,0.62885
2022-02-14,AUD,GBP,0.52647
2022-02-14,AUD,USD,0.71161
2022-02-14,CAD,AUD,1.10193
2022-02-14,CAD,CAD,1.00000
2022-02-14,CAD,EUR,0.69295
2022-02-14,CAD,GBP,0.58014
2022-02-14,CAD,USD,0.78415
2022-02-14,EUR,AUD,1.5902
2022-02-14,EUR,CAD,1.4431
2022-02-14,EUR,EUR,1.0
2022-02-14,EUR,GBP,0.8372
2022-02-14,EUR,USD,1.1316
2022-02-14,GBP,AUD,1.89943
2022-02-14,GBP,CAD,1.72372
2022-02-14,GBP,EUR,1.19446
2022-02-14,GBP,GBP,1.00000
2022-02-14,GBP,USD,1.35165
2022-02-14,USD,AUD,1.40527
2022-02-14,USD,CAD,1.27527
2022-02-14,USD,EUR,0.88370
2022-02-14,USD,GBP,0.73984
2022-02-14,USD,USD,1.00000
2022-02-15,AUD,AUD,1.00000
2022-02-15,AUD,CAD,0.90842
2022-02-15,AUD,EUR,0.62941
2022-02-15,AUD,GBP,0.52722
2022-02-15,AUD,USD,0.71406
2022-02-15,CAD,AUD,1.10081
2022-02-15,CAD,CAD,1.00000
2022-02-15,CAD,EUR,0.69286
2022-02-15,CAD,GBP,0.58037
2022-02-15,CAD,USD,0.78605
2022-02-15,EUR,AUD,1.5888
2022-02-15,EUR,CAD,1.4433
2022-02-15,EUR,EUR,1.0
2022-02-15,EUR,GBP,0.83765
2022-02-15,EUR,USD,1.1345
2022-02-15,GBP,AUD,1.89673
2022-02-15,GBP,CAD,1.72303
2022-02-15,GBP,EUR,1.19382
2022-02-15,GBP,GBP,1.00000
2022-02-15,GBP,USD,1.35438
2022-02-15,USD,AUD,1.40044
2022-02-15,USD,CAD,1.27219
2022-02-15,USD,EUR,0.88145
2022-02-15,USD,GBP,0.73834
2022-02-15,USD,USD,1.00000
2022-02-16,AUD,AUD,1.00000
2022-02-16,AUD,CAD,0.90901
2022-02-16,AUD,EUR,0.63056
2022-02-16,AUD,GBP,0.52929
2022-02-16,AUD,USD,0.71707
2022-02-16,CAD,AUD,1.10010
2022-02-16,CAD,CAD,1.00000
2022-02-16,CAD,EUR,0.69367
2022-02-16,CAD,GBP,0.58227
2022-02-16,CAD,USD,0.78885
2022-02-16,EUR,AUD,1.5859
2022-02-16,EUR,CAD,1.4416
2022-02-16,EUR,EUR,1.0
2022-02-16,EUR,GBP,0.8394
2022-02-16,EUR,USD,1.1372
2022-02-16,GBP,AUD,1.88933
2022-02-16,GBP,CAD,1.71742
2022-02-16,GBP,EUR,1.19133
2022-02-16,GBP,GBP,1.00000
2022-02-16,GBP,USD,1.35478
2022-02-16,USD,AUD,1.39457
2022-02-16,USD,CAD,1.26767
2022-02-16,USD,EUR,0.87935
2022-02-16,USD,GBP,0.73813
2022-02-16,USD,USD,1.00000
2022-02-17,AUD,AUD,1.00000
2022-02-17,AUD,CAD,0.91467
2022-02-17,AUD,EUR,0.63347
2022-02-17,AUD,GBP,0.52891
2022-02-17,AUD,USD,0.72026
2022-02-17,CAD,AUD,1.09329
2022-02-17,CAD,CAD,1.00000
2022-02-17,CAD,EUR,0.69257
2022-02-17,CAD,GBP,0.57825
2022-02-17,CAD,USD,0.78745
2022-02-17,EUR,AUD,1.5786
2022-02-17,EUR,CAD,1.4439
2022-02-17,EUR,EUR,1.0
2022-02-17,EUR,GBP,0.83493
2022-02-17,EUR,USD,1.137
2022-02-17,GBP,AUD,1.89070
2022-02-17,GBP,CAD,1.72937
2022-02-17,GBP,EUR,1.19771
2022-02-17,GBP,GBP,1.00000
2022-02-17,GBP,USD,1.36179
2022-02-17,USD,AUD,1.38839
2022-02-17,USD,CAD,1.26992
2022-02-17,USD,EUR,0.87951
2022-02-17,USD,GBP,0.73433
2022-02-17,USD,USD,1.00000
2022-02-18,AUD,AUD,1.00000
2022-02-18,AUD,CAD,0.91558
2022-02-18,AUD,EUR,0.63476
2022-02-18,AUD,GBP,0.52955
2022-02-18,AUD,USD,0.72071
2022-02-18,CAD,AUD,1.09221
2022-02-18,CAD,CAD,1.00000
2022-02-18,CAD,EUR,0.69329
2022-02-18,CAD,GBP,0.57838
2022-02-18,CAD,USD,0.78716
2022-02-18,EUR,AUD,1.5754
2022-02-18,EUR,CAD,1.4424
2022-02-18,EUR,EUR,1.0
2022-02-18,EUR,GBP,0.83425
2022-02-18,EUR,USD,1.1354
2022-02-18,GBP,AUD,1.88840
2022-02-18,GBP,CAD,1.72898
2022-02-18,GBP,EUR,1.19868
2022-02-18,GBP,GBP,1.00000
2022-02-18,GBP,USD,1.36098
2022-02-18,USD,AUD,1.38753
2022-02-18,USD,CAD,1.27039
2022-02-18,USD,EUR,0.88075
2022-02-18,USD,GBP,0.73476
2022-02-18,USD,USD,1.00000
2022-02-19,AUD,AUD,1.00000
2022-02-19,AUD,CAD,0.91558
2022-02-19,AUD,EUR,0.63476
2022-02-19,AUD,GBP,0.52955
2022-02-19,AUD,USD,0.72071
2022-02-19,CAD,AUD,1.09221
2022-02-19,CAD,CAD,1.00000
2022-02-19,CAD,EUR,0.69329
2022-02-19,CAD,GBP,0.57838
2022-02-19,CAD,USD,0.78716
2022-02-19,EUR,AUD,1.5754
2022-02-19,EUR,CAD,1.4424
2022-02-19,EUR,EUR,1.0
2022-02-19,EUR,GBP,0.83425
2022-02-19,EUR,USD,1.1354
2022-02-19,GBP,AUD,1.88840
2022-02-19,GBP,CAD,1.72898
2022-02-19,GBP,EUR,1.19868
2022-02-19,GBP,GBP,1.00000
2022-02-19,GBP,USD,1.36098
2022-02-19,USD,AUD,1.38753
2022-02-19,USD,CAD,1.27039
2022-02-19,USD,EUR,0.88075
2022-02-19,USD,GBP,0.73476
2022-02-19,USD,USD,1.00000
2022-02-20,AUD,AUD,1.00000
2022-02-20,AUD,CAD,0.91558
2022-02-20,AUD,EUR,0.63476
2022-02-20,AUD,GBP,0.52955
2022-02-20,AUD,USD,0.72071
2022-02-20,CAD,AUD,1.09221
2022-02-20,CAD,CAD,1.00000
2022-02-20,CAD,EUR,0.69329
2022-02-20,CAD,GBP,0.57838
2022-02-20,CAD,USD,0.78716
2022-02-20,EUR,AUD,1.5754
2022-02-20,EUR,CAD,1.4424
2022-02-20,EUR,EUR,1.0
2022-02-20,EUR,GBP,0.83425
2022-02-20,EUR,USD,1.1354
2022-02-20,GBP,AUD,1.88840
2022-02-20,GBP,CAD,1.72898
2022-02-20,GBP,EUR,1.19868
2022-02-20,GBP,GBP,1.00000
2022-02-20,GBP,USD,1.36098
2022-02-20,USD,AUD,1.38753
2022-02-20,USD,CAD,1.27039
2022-02-20,USD,EUR,0.88075
2022-02-20,USD,GBP,0.73476
2022-02-20,USD,USD,1.00000
2022-02-21,AUD,AUD,1.00000
2022-02-21,AUD,CAD,0.91766
2022-02-21,AUD,EUR,0.63488
2022-02-21,AUD,GBP,0.52884
2022-02-21,AUD,USD,0.71983
2022-02-21,CAD,AUD,1.08973
2022-02-21,CAD,CAD,1.00000
2022-02-21,CAD,EUR,0.69185
2022-02-21,CAD,GBP,0.57630
2022-02-21,CAD,USD,0.78442
2022-02-21,EUR,AUD,1.5751
2022-02-21,EUR,CAD,1.4454
2022-02-21,EUR,EUR,1.0
2022-02-21,EUR,GBP,0.83298
2022-02-21,EUR,USD,1.1338
2022-02-21,GBP,AUD,1.89092
2022-02-21,GBP,CAD,1.73522
2022-02-21,GBP,EUR,1.20051
2022-02-21,GBP,GBP,1.00000
2022-02-21,GBP,USD,1.36114
2022-02-21,USD,AUD,1.38922
2022-02-21,USD,CAD,1.27483
2022-02-21,USD,EUR,0.88199
2022-02-21,USD,GBP,0.73468
2022-02-21,USD,USD,1.00000
2022-02-22,AUD,AUD,1.00000
2022-02-22,AUD,CAD,0.91753
2022-02-22,AUD,EUR,0.63536
2022-02-22,AUD,GBP,0.53170
2022-02-22,AUD,USD,0.72063
2022-02-22,CAD,AUD,1.08988
2022-02-22,CAD,CAD,1.00000
2022-02-22,CAD,EUR,0.69247
2022-02-22,CAD,GBP,0.57950
2022-02-22,CAD,USD,0.78540
2022-02-22,EUR,AUD,1.5739
2022-02-22,EUR,CAD,1.4441
2022-02-22,EUR,EUR,1.0
2022-02-22,EUR,GBP,0.83685
2022-02-22,EUR,USD,1.1342
2022-02-22,GBP,AUD,1.88074
2022-02-22,GBP,CAD,1.72564
2022-02-22,GBP,EUR,1.19496
2022-02-22,GBP,GBP,1.00000
2022-02-22,GBP,USD,1.35532
2022-02-22,USD,AUD,1.38767
2022-02-22,USD,CAD,1.27323
2022-02-22,USD,EUR,0.88168
2022-02-22,USD,GBP,0.73783
2022-02-22,USD,USD,1.00000
2022-02-23,AUD,AUD,1.00000
2022-02-23,AUD,CAD,0.92317
2022-02-23,AUD,EUR,0.64135
2022-02-23,AUD,GBP,0.53529
2022-02-23,AUD,USD,0.72755
2022-02-23,CAD,AUD,1.08323
2022-02-23,CAD,CAD,1.00000
2022-02-23,CAD,EUR,0.69473
2022-02-23,CAD,GBP,0.57985
2022-02-23,CAD,USD,0.78811
2022-02-23,EUR,AUD,1.5592
2022-02-23,EUR,CAD,1.4394
2022-02-23,EUR,EUR,1.0
2022-02-23,EUR,GBP,0.83463
2022-02-23,EUR,USD,1.1344
2022-02-23,GBP,AUD,1.86813
2022-02-23,GBP,CAD,1.72460
2022-02-23,GBP,EUR,1.19814
2022-02-23,GBP,GBP,1.00000
2022-02-23,GBP,USD,1.35917
2022-02-23,USD,AUD,1.37447
2022-02-23,USD,CAD,1.26886
2022-02-23,USD,EUR,0.88152
2022-02-23,USD,GBP,0.73575
2022-02-23,USD,USD,1.00000
2022-02-24,AUD,AUD,1.00000
2022-02-24,AUD,CAD,0.91810
2022-02-24,AUD,EUR,0.64131
2022-02-24,AUD,GBP,0.53526
2022-02-24,AUD,USD,0.71590
2022-02-24,CAD,AUD,1.08920
2022-02-24,CAD,CAD,1.00000
2022-02-24,CAD,EUR,0.69852
2022-02-24,CAD,GBP,0.58301
2022-02-24,CAD,USD,0.77976
2022-02-24,EUR,AUD,1.5593
2022-02-24,EUR,CAD,1.4316
2022-02-24,EUR,EUR,1.0
2022-02-24,EUR,GBP,0.83463
2022-02-24,EUR,USD,1.1163
2022-02-24,GBP,AUD,1.86825
2022-02-24,GBP,CAD,1.71525
2022-02-24,GBP,EUR,1.19814
2022-02-24,GBP,GBP,1.00000
2022-02-24,GBP,USD,1.33748
2022-02-24,USD,AUD,1.39685
2022-02-24,USD,CAD,1.28245
2022-02-24,USD,EUR,0.89582
2022-02-24,USD,GBP,0.74768
2022-02-24,USD,USD,1.00000
2022-02-25,AUD,AUD,1.00000
2022-02-25,AUD,CAD,0.92176
2022-02-25,AUD,EUR,0.64346
2022-02-25,AUD,GBP,0.53883
2022-02-25,AUD,USD,0.72170
2022-02-25,CAD,AUD,1.08489
2022-02-25,CAD,CAD,1.00000
2022-02-25,CAD,EUR,0.69808
2022-02-25,CAD,GBP,0.58457
2022-02-25,CAD,USD,0.78297
2022-02-25,EUR,AUD,1.5541
2022-02-25,EUR,CAD,1.4325
2022-02-25,EUR,EUR,1.0
2022-02-25,EUR,GBP,0.8374
2022-02-25,EUR,USD,1.1216
2022-02-25,GBP,AUD,1.85586
2022-02-25,GBP,CAD,1.71065
2022-02-25,GBP,EUR,1.19417
2022-02-25,GBP,GBP,1.00000
2022-02-25,GBP,USD,1.33938
2022-02-25,USD,AUD,1.38561
2022-02-25,USD,CAD,1.27719
2022-02-25,USD,EUR,0.89158
2022-02-25,USD,GBP,0.74661
2022-02-25,USD,USD,1.00000
2022-02-26,AUD,AUD,1.00000
2022-02-26,AUD,CAD,0.92176
2022-02-26,AUD,EUR,0.64346
2022-02-26,AUD,GBP,0.53883
2022-02-26,AUD,USD,0.72170
2022-02-26,CAD,AUD,1.08489
2022-02-26,CAD,CAD,1.00000
2022-02-26,CAD,EUR,0.69808
2022-02-26,CAD,GBP,0.58457
2022-02-26,CAD,USD,0.78297
2022-02-26,EUR,AUD,1.5541
2022-02-26,EUR,CAD,1.4325
2022-02-26,EUR,EUR,1.0
2022-02-26,EUR,GBP,0.8374
2022-02-26,EUR,USD,1.1216
2022-02-26,GBP,AUD,1.85586
2022-02-26,GBP,CAD,1.71065
2022-02-26,GBP,EUR,1.19417
2022-02-26,GBP,GBP,1.00000
2022-02-26,GBP,USD,1.33938
2022-02-26,USD,AUD,1.38561
2022-02-26,USD,CAD,1.27719
2022-02-26,USD,EUR,0.89158
2022-02-26,USD,GBP,0.74661
2022-02-26,USD,USD,1.00000
2022-02-27,AUD,AUD,1.00000
2022-02-27,AUD,CAD,0.92176
