OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
174703,5,2367,3,163.9918,144.312784,83.6072
174900,0,447,1,459.8,459.8,234.42
174900,1,1627,1,16.191,14.5719,7.443
174900,2,845,1,53.8,46.268,27.42
175000,0,400,1,1516,1516,697.16
175000,1,1698,1,6.291,5.53608,3.204
175000,2,300,1,197.1,169.506,100.485
175100,0,435,3,539.9,469.713,275.26
175100,1,1318,2,27.184,25.00928,13.856
175101,0,1762,3,28.251,24.57837,14.4
175200,0,1643,1,52.092,46.36188,23.958
175201,0,88,4,122.9918,122.9918,40.7458
175202,0,426,1,999.8,879.824,509.72
175300,0,374,2,2598,2598,860.76
175300,1,1750,3,98.1,98.1,32.499
175300,2,114,2,204.9918,204.9918,67.9206
175400,0,671,1,318,302.1,146.24
175401,0,2159,6,611.7118,611.7118,281.301
175401,1,13,2,63.6976,57.964816,29.2904
175402,0,107,4,109.0518,101.418174,50.1512
175600,0,1595,1,20.601,18.12888,6.822
175600,1,502,3,180,162,59.64
175600,2,1590,9,20.601,18.33489,6.822
175600,3,124,3,251.991,221.75208,115.884
175700,0,1624,1,197.1,197.1,65.304
175800,0,1045,4,764.4,764.4,253.266
175800,1,1239,5,205.4,193.076,104.715
175800,2,1469,1,320,320,147.152
175801,0,70,3,39.319,39.319,18.081
175801,1,1352,1,36.784,36.784,16.912
175801,2,2114,5,211.15,211.15,107.6496
175900,0,1680,1,6.291,6.03936,3.204
175901,0,1730,2,69.912,63.61992,32.148
175901,1,1822,7,28.8,25.056,14.679
175902,0,2504,7,15.984,14.3856,8.144
175902,1,1814,2,28.8,28.224,14.679
176000,0,1221,1,626.6,545.142,319.462
176000,1,2140,1,1353,1353,448.2776
176000,2,61,3,148.42,133.578,68.2568
176100,0,2392,5,352.5918,352.5918,162.1468
176100,1,102,3,94.3,94.3,43.3616
176101,0,1305,2,88.4,76.908,40.651
176101,1,1514,3,332.8,296.192,153.04
176102,0,1538,2,448,403.2,206.016
176102,1,2491,2,39.984,39.984,20.384
176300,0,915,2,358,358,118.62
176300,1,435,7,539.9,491.309,275.26
176300,2,1465,7,318.4,312.032,146.416
176300,3,528,1,1638,1441.44,542.7
176300,4,346,2,1318,1304.82,606.1
176300,5,1627,10,16.191,16.191,7.443
176300,6,2513,8,207.984,207.984,68.912
176400,0,966,1,239.85,239.85,110.292
176400,1,1483,3,430.4,370.144,197.92
176500,0,442,6,539.8,475.024,275.2
176500,1,1645,1,52.092,51.57108,23.958
176500,2,2055,1,546.0708,475.081596,180.9248
176500,3,1663,2,6.201,5.64291,2.853
176501,0,1578,6,197.1,197.1,65.304
176501,1,375,3,1398,1202.28,642.88
176600,0,1140,3,624.65,562.185,206.96
176601,0,605,1,918,918,304.16
176602,0,1538,1,448,403.2,206.016
176700,0,1746,1,98.1,95.157,32.499
176800,0,1216,1,806,806,370.656
176801,0,1776,3,38.7,38.7,19.728
176801,1,433,1,1938,1899.24,642.1
176801,2,1673,4,4.95,4.455,2.52
176801,3,1590,2,20.601,20.601,6.822
176801,4,1548,2,425.6,383.04,195.712
176801,5,1431,4,409.6,409.6,188.368
176801,6,469,5,198,170.28,100.94
176802,0,1494,2,332.8,322.816,153.04
176802,1,460,2,599.8,533.822,305.8
177000,0,1660,7,260.991,260.991,86.472
177000,1,425,2,738,664.2,376.26
177100,0,905,1,151.98,139.8216,77.48
177100,1,1046,7,405.6,352.872,186.524
177200,0,961,1,214.5,214.5,98.644
177201,0,1580,3,197.1,175.419,65.304
177201,1,1243,3,244.4,212.628,124.605
177300,0,440,4,439.9,439.9,224.28
177300,1,87,1,81.9918,72.972702,37.7036
177301,0,103,1,94.3,91.471,43.3616
177302,0,1697,2,4.851,4.851,2.475
177302,1,1113,1,567.06,516.0246,187.876
177400,0,1135,2,426.4,375.232,196.092
177400,1,1255,5,25.987,25.987,13.247
177400,2,1163,2,1105,1105,508.144
177400,3,112,1,204.9918,204.9918,67.9206
177500,0,428,1,1938,1744.2,642.1
177500,1,1699,2,6.192,5.63472,2.844
177501,0,1398,1,46.384,41.28176,21.328
177502,0,1482,9,382.4,328.864,175.856
177502,1,983,4,255.97,227.8133,117.715
177502,2,73,1,39.319,34.20753,18.081
177502,3,2489,4,23.984,20.86608,12.224
177700,0,541,4,1398,1398,642.88
177800,0,1273,2,9.035,7.7701,4.602
177800,1,1703,2,4.851,4.26888,2.475
177800,2,615,7,458,458,233.5
177900,0,1021,1,365.3,332.423,186.238
177900,1,1597,5,52.092,46.36188,23.958
177900,2,1850,6,1311.918,1311.918,668.8576
177900,3,1689,1,4.482,4.16826,2.286
177900,4,147,1,2609.991,2270.69217,864.738
177901,0,1730,1,69.912,69.912,32.148
178000,0,41,3,190.24,167.4112,87.4858
178000,2,1768,1,30.6,27.846,14.076
178001,0,1295,7,773.5,727.09,256.282
178001,1,1544,1,380.8,380.8,175.12
178001,2,1570,5,636.8,585.856,210.992
178001,3,636,6,1998,1998,918.8
178002,0,1652,3,161.991,161.991,74.493
178002,1,113,1,204.9918,198.842046,67.9206
178002,3,1600,3,52.092,52.092,23.958
178100,0,444,2,1838,1690.96,608.96
178200,0,1130,2,414.7,414.7,190.71
178200,1,448,5,539.8,496.616,275.2
178201,0,580,1,998,998,508.8
178201,1,435,2,539.9,539.9,275.26
178202,0,1223,4,598,550.16,304.876
178202,1,496,4,358,358,164.64
178400,0,1205,6,2054,1848.6,680.537
178400,1,1582,1,16.191,16.02909,7.443
178500,0,536,3,198,188.1,100.94
178500,1,624,3,1398,1230.24,642.88
178500,2,1761,6,66.051,58.12488,30.375
178500,3,1409,2,942.4,838.736,312.24
178600,0,1270,2,9.035,9.035,4.602
178601,0,2489,1,23.984,21.5856,12.224
178601,1,2460,3,176.8084,173.272232,58.5808
178601,2,1613,7,98.991,98.991,50.472
178601,3,1592,2,16.191,14.24808,7.443
178601,4,1516,9,460.8,396.288,211.904
178700,0,31,4,209.1,209.1,69.2818
178700,1,1657,1,161.991,161.991,74.493
178700,2,460,1,599.8,539.82,305.8
178701,0,338,1,2398,2398,794.5
178701,1,376,2,765.9,681.651,390.48
178701,2,1607,1,161.991,161.991,74.493
178800,0,36,5,78.679,78.679,40.1144
178800,2,866,1,139.98,128.7816,64.38
178900,0,436,3,738,671.58,376.26
178900,1,97,1,55.268,51.39924,28.1752
178900,2,84,5,81.9918,75.432456,37.7036
178901,0,48,1,122.959,109.43351,62.689
178902,0,572,2,380,334.4,174.74
178902,1,1423,2,302.4,278.208,139.056
178902,2,442,4,539.8,539.8,275.2
178902,3,1375,3,67.2,67.2,22.272
179100,0,424,1,539.9,539.9,275.26
179100,1,1710,2,63.117,63.117,29.025
179200,0,1019,6,348.4,348.4,115.427
179300,0,532,2,518,461.02,238.22
179300,1,2500,3,37.952,37.952,19.344
179301,0,1815,2,28.8,28.8,14.679
179301,1,1693,1,6.192,6.192,2.844
179301,2,357,1,660,574.2,336.48
179301,3,165,5,687.159,625.31469,350.334
179400,0,1266,1,64.948,61.05112,33.111
179400,1,1666,2,15.201,13.83291,5.04
179400,2,64,1,148.42,148.42,68.2568
179400,3,1702,1,15.291,14.22063,5.067
179401,0,735,1,418,392.92,138.5
179401,1,1201,7,1298.7,1298.7,430.287
179500,0,875,8,259.9,259.9,86.12
179600,0,946,4,192.4,192.4,88.478
179600,1,1440,3,302.4,290.304,139.056
179600,2,447,2,459.8,427.614,234.42
179601,0,1653,2,98.991,98.991,50.472
179601,1,1741,3,25.2,22.932,12.852
179601,2,447,1,459.8,459.8,234.42
179602,0,3,3,11.9064,11.072952,6.068
179800,0,1120,1,854.1,777.231,282.984
179800,1,457,5,439.9,439.9,224.28
179800,2,1614,3,233.991,233.991,77.526
179900,0,1702,2,15.291,13.30317,5.067
180000,0,1726,3,50.4,46.872,25.695
180000,1,347,5,1172,1172,538.96
180001,0,172,1,152.1,132.327,50.391
180100,0,1466,2,464,464,213.376
180100,1,93,2,55.268,55.268,28.1752
180100,2,181,6,116.1,105.651,53.388
180101,0,1463,3,468.8,421.92,215.584
180101,1,1088,1,874.9,787.41,289.874
180200,0,1263,1,90.987,80.97843,46.384
180200,1,184,1,89.1,76.626,40.977
180300,0,865,6,101.98,94.8414,46.9
180300,1,986,7,167.7,167.7,77.116
180300,2,1086,1,395.2,395.2,181.74
180300,3,1548,7,425.6,425.6,195.712
180301,0,1794,2,38.7,38.7,19.728
180301,1,1535,1,428.8,381.632,197.184
180301,2,2494,3,4.704,4.28064,2.4
180302,0,1738,6,25.2,25.2,12.852
180500,0,431,2,738,738,376.26
180500,1,38,1,245.3686,245.3686,81.2948
180500,2,1683,4,4.491,4.491,2.286
180600,0,1115,1,426.4,375.232,196.092
180700,0,1697,3,4.851,4.65696,2.475
180701,0,213,3,269.91,232.1226,137.61
180701,1,447,3,459.8,459.8,234.42
180800,0,1190,3,214.5,212.355,109.356
180801,0,1651,2,143.991,128.15199,66.213
180801,1,421,3,938,938,431.36
180801,2,1662,1,6.291,5.59899,3.204
180802,0,1687,3,6.192,5.82048,2.844
180802,1,1751,3,98.1,98.1,32.499
180802,2,1553,1,428.8,407.36,197.184
180900,0,525,1,198,198,100.94
180900,1,1446,3,462.4,402.288,212.64
180901,0,1640,2,20.601,18.12888,6.822
180901,1,1353,3,43.184,43.184,19.856
180901,2,1660,2,260.991,260.991,86.472
180901,3,2495,6,15.984,15.984,8.144
180901,4,1614,4,233.991,210.5919,77.526
180901,5,406,1,765.9,681.651,390.48
181000,0,1043,9,300.3,279.279,99.489
181000,1,1072,2,555.1,555.1,183.911
181000,2,1585,8,20.601,20.601,6.822
181001,0,271,3,440.1,396.09,202.383
181002,0,1198,2,534.3,534.3,272.402
181003,0,1688,4,7.992,7.03296,3.672
181200,0,1811,4,28.8,25.632,14.679
181200,1,1593,3,12.501,10.87587,5.751
181200,2,1681,4,6.201,5.5809,2.853
181200,3,1293,3,773.5,703.885,256.282
181200,4,1677,4,4.491,3.99699,2.286
181300,0,2004,2,114.7918,105.608456,58.5234
181301,0,514,3,138,138,45.72
181301,1,1129,2,567.06,499.0128,187.876
181301,2,700,4,318,283.02,146.24
181400,0,534,1,278,278,141.74
181400,1,1387,1,46.384,43.13712,21.328
181400,2,1215,7,208,183.04,106.041
181401,0,453,1,459.8,409.222,234.42
181402,0,46,1,122.959,110.6631,62.689
181402,1,1455,4,464,417.6,213.376
181402,2,1755,3,58.41,51.9849,29.781
181402,3,105,3,94.3,83.927,43.3616
181500,0,417,4,1198,1054.24,550.92
181501,0,1026,1,257.4,221.364,118.365
181502,0,168,3,116.1,102.168,53.388
181502,1,426,6,999.8,989.802,509.72
181503,0,1302,5,123.5,112.385,56.797
181503,1,159,7,989.991,989.991,455.265
181503,2,30,3,209.1,194.463,69.2818
181600,0,1432,2,480,432,220.736
181600,1,1618,1,53.091,46.72008,24.417
181600,2,1190,8,214.5,210.21,109.356
181601,0,1315,2,266.5,229.19,122.551
181700,0,521,1,518,497.28,238.22
181701,0,2490,3,23.984,23.984,12.224
181701,1,1702,2,15.291,13.60899,5.067
181702,0,1703,3,4.851,4.851,2.475
181702,1,1577,4,197.1,183.303,65.304
181702,2,435,5,539.9,464.314,275.26
181702,3,110,3,109.0518,109.0518,50.1512
181703,0,56,1,242.72,230.584,80.4174
181704,0,1446,2,462.4,430.032,212.64
181704,1,2511,2,6.496,6.496,3.312
181704,2,96,1,55.268,55.268,28.1752
181704,3,66,5,21.0658,18.748562,10.742
181900,0,1533,1,478.4,430.56,220
181901,0,444,1,1838,1838,608.96
181901,1,339,3,1759.8,1759.8,809.26
181901,2,1911,7,404.26,404.26,185.9022
182000,0,1456,2,481.6,418.992,221.472
182000,1,439,1,1118,983.84,514.12
182000,2,85,5,81.9918,76.252374,37.7036
182000,3,2507,5,7.584,7.584,3.872
182000,4,1687,7,6.192,5.69664,2.844
182000,5,1690,4,15.291,15.291,5.067
182000,6,1277,6,67.769,59.63672,34.554
182001,0,2509,3,6.496,5.65152,3.312
182001,1,505,6,1238,1064.68,410.18
182001,2,163,1,1432.98,1375.6608,474.777
182100,0,2086,2,719.55,719.55,330.8946
182101,0,402,6,2598,2338.2,860.76
182101,1,332,3,197.1,197.1,100.485
182101,2,1517,1,427.2,427.2,196.448
182102,0,1982,4,404.26,404.26,185.9022
182102,1,442,4,539.8,539.8,275.2
182200,0,1601,4,143.991,125.27217,66.213
182201,0,2112,2,648.62,583.758,298.275
182201,1,817,9,19,19,9.68
182201,2,1571,1,51.291,51.291,23.589
182202,0,2377,4,377.1918,373.419882,173.4546
182202,1,2013,2,546.0708,546.0708,180.9248
182202,2,1516,1,460.8,419.328,211.904
182202,3,1626,2,197.1,171.477,65.304
182202,4,263,1,476.1,423.729,218.943
182203,0,60,10,127.92,113.8488,65.2146
182300,0,169,2,107.1,100.674,49.248
182300,1,1715,7,63.117,63.117,29.025
182301,0,1690,2,15.291,13.91481,5.067
182301,1,539,3,4590,4176.9,1520.76
182301,2,1490,7,206.4,206.4,105.232
182400,0,1429,2,462.4,402.288,212.64
182401,0,1605,2,260.991,227.06217,86.472
182401,1,1427,1,368,320.16,169.232
182401,2,839,1,51.8,51.8,23.82
182401,3,1542,2,528,528,242.816
182401,4,1708,4,63.117,63.117,29.025
182401,5,1552,7,636.8,573.12,210.992
182402,0,1342,4,67.2,59.136,22.272
182402,1,1649,1,233.991,231.65109,77.526
182402,2,1479,1,496,461.28,228.096
182403,0,1660,1,260.991,237.50181,86.472
182404,0,1665,3,4.491,4.35627,2.286
182404,1,1233,3,1141.4,1141.4,524.888
182404,2,1716,8,63.117,56.17413,29.025
182404,3,1451,5,428.8,381.632,197.184
182600,0,1022,2,239.85,223.0605,110.292
182600,1,79,1,33.251,28.92837,15.293
182700,0,688,3,236,236,108.52
182700,1,426,7,999.8,939.812,509.72
182700,2,1635,2,20.601,20.601,6.822
182701,0,1149,1,561.6,561.6,286.325
182701,1,2470,1,25.4118,24.903564,12.956
182701,2,1412,6,462.4,443.904,212.64
182701,3,1601,6,143.991,123.83226,66.213
182701,4,164,2,1432.98,1261.0224,474.777
182701,5,445,2,1118,1118,514.12
182701,6,59,3,127.92,117.6864,65.2146
182800,0,1446,2,404.6,347.956,186.06
182801,0,522,7,418.5,418.5,192.45
182802,0,1014,2,141.9,141.9,65.252
182802,1,520,3,1018.5,1018.5,337.455
182900,0,460,1,449.85,400.3665,229.35
182900,1,1679,1,4.95,4.356,2.52
182900,2,1468,7,264.6,264.6,121.674
182901,0,1483,1,376.6,376.6,173.18
182901,1,404,5,1948.5,1948.5,645.57
182901,2,430,3,404.925,356.334,206.445
182901,3,1703,1,4.851,4.60845,2.475
182902,0,1076,3,700.7,637.637,232.155
182902,1,1483,1,376.6,338.94,173.18
182902,2,419,1,553.5,476.01,282.195
183000,0,1505,5,322,296.24,148.078
183001,0,418,2,404.925,364.4325,206.445
183001,1,1713,3,63.117,56.8053,29.025
183100,0,714,3,237,237,108.99
183100,1,1458,2,280,252,128.758
183101,0,1540,2,532,532,176.26
183101,1,145,2,2754.9905,2396.841735,912.779
183101,2,2147,4,671.391,671.391,308.745
183101,3,454,1,404.85,380.559,206.4
183102,0,1663,2,6.201,5.45688,2.853
183102,1,1819,4,28.8,28.8,14.679
183102,2,1667,1,4.95,4.9005,2.52
183102,3,1184,3,979,930.05,450.208
183102,4,280,1,312.55,312.55,159.3435
183103,0,1473,2,376.6,346.472,173.18
183103,1,425,5,553.5,498.15,282.195
183103,2,1013,3,254.1,226.149,84.183
183300,0,373,1,489,425.43,249.3
183300,1,425,3,553.5,514.755,282.195
183400,0,76,7,34.155,29.3733,15.705
183400,1,1508,2,420,365.4,193.144
183400,2,166,1,113.05,99.484,51.984
183400,3,958,1,141.9,124.872,65.252
183401,0,1418,2,410.2,360.976,188.636
183500,0,424,2,404.925,384.67875,206.445
183501,0,603,2,343.5,343.5,175.125
183501,1,63,4,162.9,162.9,74.916
183600,0,362,2,1948.5,1734.165,645.57
183601,0,1684,2,15.201,13.6809,5.04
183601,1,1438,3,406,357.28,186.704
183601,2,1598,4,75.244,69.97692,34.606
183700,0,458,9,344.85,344.85,175.815
183800,0,1481,4,320.6,285.334,147.434
183800,1,1616,2,74.087,74.087,34.073
183800,2,799,2,59.85,59.85,19.83
183801,0,1063,4,371.8,345.774,170.973
183802,0,1602,1,233.987,233.987,107.601
183802,1,189,1,120.555,109.70505,55.442
184000,0,2489,1,20.986,20.986,10.696
184000,1,121,8,113.9905,109.43088,58.1115
184100,0,1679,7,4.95,4.95,2.52
184100,1,1643,3,75.244,66.21472,34.606
184100,2,509,3,208.5,208.5,106.305
184100,3,1690,1,15.291,15.291,5.067
184100,4,1770,1,30.6,26.622,15.597
184100,5,128,6,136.23,117.1578,69.4545
184100,6,73,3,43.155,37.9764,19.845
184200,0,1387,3,40.586,35.30982,18.662
184200,1,438,1,1378.5,1378.5,456.72
184201,0,1223,6,506,506,257.972
184201,1,59,1,140.4,140.4,71.577
184201,2,530,5,928.5,826.365,307.635
184300,0,1667,2,4.95,4.4055,2.52
184300,1,76,6,34.155,30.39795,15.705
184300,2,1641,3,16.458,14.48304,7.566
184300,3,86,4,89.991,80.09199,41.382
184301,0,1509,1,434,434,199.584
184301,1,82,1,36.495,36.495,16.785
184301,2,139,2,474.9905,441.741165,218.4335
184301,3,449,2,523.5,465.915,240.735
184301,4,466,3,418.5,368.28,192.45
184400,0,1439,1,421.4,391.902,193.788
184500,0,449,3,523.5,523.5,240.735
184500,1,1633,1,18.057,18.057,8.307
184500,2,60,1,140.4,124.956,71.577
184500,3,1807,4,28.8,25.632,14.679
184501,0,1186,3,946,813.56,435.028
184502,0,1218,1,701.8,624.602,322.729
184700,0,1645,5,75.244,66.21472,34.606
184700,1,53,1,266.4,237.096,88.263
184700,2,1443,3,824.6,799.862,273.21
184800,0,1693,8,6.192,5.44896,2.844
184800,1,1600,2,75.244,66.21472,34.606
184800,2,1269,3,54.956,54.956,28.017
184900,0,1677,5,4.491,4.44609,2.286
184900,1,683,3,193.5,193.5,88.98
184901,0,2010,7,125.991,120.95136,64.233
184901,1,2495,1,13.986,13.986,7.126
184901,2,1589,3,12.987,12.20778,6.617
184901,3,609,1,208.5,185.565,106.305
185000,0,596,1,285,250.8,94.425
185000,1,354,3,574.425,499.74975,292.86
185000,2,1381,2,32.186,32.186,14.798
185000,3,1816,4,28.8,28.8,14.679
185001,0,423,2,898.5,898.5,413.19
185001,1,1676,9,8.091,7.03917,3.717
185100,0,1665,2,4.491,3.90717,2.286
185100,1,1643,6,75.244,75.244,34.606
185200,0,1662,4,6.291,6.291,3.204
185200,1,1762,2,28.251,28.251,14.4
185200,2,2517,5,4.69,4.69,2.394
185200,3,559,2,376.5,376.5,173.145
185201,0,103,2,103.5,89.01,47.592
185202,0,439,2,838.5,746.265,385.59
185400,0,1490,2,180.6,180.6,92.078
185400,1,1652,4,233.987,233.987,107.601
185400,2,874,1,194.925,194.925,64.59
185400,3,1310,2,30.8,30.8,15.708
185500,0,1775,1,38.7,38.7,19.728
185600,0,141,5,284.9905,284.9905,145.293
185600,1,1640,7,29.757,26.48373,9.854
185600,2,1552,7,557.2,479.192,184.618
185601,0,1574,5,77.987,70.1883,35.867
185601,1,54,2,266.4,237.096,88.263
185700,0,1675,4,6.201,5.5809,2.853
185701,0,98,1,108,108,49.662
185800,0,1684,4,15.201,15.201,5.04
185800,1,68,1,23.121,20.57769,11.79
185900,0,1663,1,6.201,6.201,2.853
185901,0,1525,3,562.8,557.172,186.466
185901,1,1107,4,393.8,393.8,181.093
185902,0,1469,3,280,246.4,128.758
185902,1,1662,2,6.291,6.291,3.204
186100,0,1340,4,19.866,19.866,10.122
186200,0,1485,2,322,296.24,148.078
186200,1,91,4,134.991,120.14199,44.721
186300,0,1769,1,30.6,30.6,14.076
186300,1,1335,2,56.266,56.266,25.872
186300,2,123,2,265.9905,247.371165,122.322
186300,3,400,1,1137,989.19,522.87
186301,0,1489,1,434,390.6,199.584
186301,1,1659,5,337.987,321.08765,111.982
186301,2,1122,2,365.2,354.244,167.948
186301,3,228,5,256.405,225.6364,130.72
186400,0,1656,3,207.987,189.26817,95.641
186400,1,441,4,344.85,341.4015,175.815
186401,0,64,1,162.9,143.352,74.916
186401,1,105,1,103.5,103.5,47.592
186401,2,482,1,268.5,268.5,123.48
186500,0,443,3,523.5,455.445,240.735
186500,1,457,4,329.925,283.7355,168.21
186500,2,1660,3,376.987,339.2883,124.904
186500,3,454,1,404.85,404.85,206.4
186600,0,1373,2,19.866,17.8794,10.122
186601,0,665,4,153,153,78
186602,0,323,1,350.55,350.55,161.2055
186602,1,1281,5,16.489,16.489,8.404
186602,2,91,4,134.991,134.991,44.721
186602,4,11,3,53.991,48.05199,27.522
186602,6,1697,3,4.851,4.26888,2.475
186800,0,1430,5,418.6,418.6,192.5
186900,0,1773,1,38.7,33.669,19.728
186900,1,419,3,553.5,498.15,282.195
186901,0,1968,2,116.991,116.991,59.643
186901,1,1590,1,29.757,29.757,9.854
187000,0,1480,2,180.6,158.928,92.078
187000,1,1580,4,284.7,284.7,94.328
187000,2,454,2,404.85,404.85,206.4
187000,3,1683,5,4.491,3.90717,2.286
187000,4,1812,10,28.8,26.208,14.679
187000,5,1604,1,337.987,290.66882,111.982
187000,6,1531,5,544.6,473.802,180.432
187001,0,2386,3,359.991,316.79208,165.546
187001,1,666,4,244.5,244.5,112.44
187002,0,2128,3,1485,1470.15,492.012
187002,1,172,2,160.55,142.8895,53.1905
187100,0,1763,1,89.775,81.69525,41.283
187100,1,452,2,329.925,310.1295,168.21
187101,0,1644,1,75.244,75.244,34.606
187101,1,1129,1,479.82,479.82,158.972
187101,2,1026,2,217.8,187.308,100.155
187101,3,477,2,928.5,928.5,307.635
187102,0,177,1,54.055,50.27115,27.5595
187102,1,1673,1,4.95,4.95,2.52
187102,2,1666,1,15.201,13.98492,5.04
187103,0,1053,1,646.8,569.184,214.302
187200,0,1634,4,12.987,12.987,6.617
187200,1,1011,4,216.59,216.59,99.605
187201,0,473,1,88.5,78.765,45.12
187202,0,1584,6,12.987,12.72726,6.617
187202,1,482,5,268.5,230.91,123.48
187202,2,1052,1,689.7,689.7,228.514
187202,3,1581,3,284.7,247.689,94.328
187300,0,1732,2,65.205,65.205,29.988
187301,0,1696,8,15.291,13.30317,5.067
187302,0,368,6,1948.5,1948.5,645.57
187302,1,1683,6,4.491,4.491,2.286
187303,0,443,2,523.5,523.5,240.735
187304,0,2112,1,711.9,711.9,327.375
187305,0,2490,2,20.986,18.46768,10.696
187305,1,743,2,19.425,19.425,9.9
187500,0,1704,9,6.291,5.59899,3.204
187600,0,1812,2,28.8,27.36,14.679
187600,1,1619,1,77.987,77.987,35.867
187600,2,1099,1,393.8,354.42,181.093
187601,0,55,2,266.4,229.104,88.263
187602,0,1589,3,12.987,11.55843,6.617
187602,1,1066,1,343.2,322.608,157.828
187602,2,89,1,134.991,118.79208,44.721
187602,3,440,3,329.925,329.925,168.21
187602,4,1614,2,337.987,294.04869,111.982
187603,0,1705,1,6.192,6.00624,2.844
187603,1,1694,2,7.992,6.87312,3.672
187700,0,1692,2,6.291,6.291,3.204
187701,0,1598,7,75.244,68.47204,34.606
187701,1,1425,9,740.6,659.134,245.378
187701,2,1203,2,1078,1034.88,357.159
187702,0,721,1,372,372,123.255
187702,1,1213,5,187,164.56,95.337
187703,0,1660,1,376.987,376.987,124.904
187704,0,1824,2,28.8,28.224,14.679
187800,0,1587,1,23.387,23.387,10.751
187800,1,1540,2,532,532,176.26
187800,2,1609,1,337.987,300.80843,111.982
187800,3,457,6,329.925,326.62575,168.21
187800,4,163,4,1512.59,1331.0792,501.1535
187800,5,436,3,553.5,553.5,282.195
187801,0,1651,4,207.987,180.94869,95.641
187802,0,1808,1,28.8,25.056,14.679
187802,1,460,1,449.85,449.85,229.35
187803,0,1673,5,4.95,4.5045,2.52
187804,0,1472,8,334.6,294.448,153.874
187805,0,1323,1,50.386,50.386,23.17
187805,1,1703,3,4.851,4.26888,2.475
187805,2,1672,6,15.201,15.201,5.04
187900,0,1757,7,50.31,44.2728,25.65
187901,0,1621,2,16.887,14.69169,8.606
187901,1,1622,4,284.7,284.7,94.328
187901,2,430,8,404.925,404.925,206.445
187901,3,438,2,1378.5,1199.295,456.72
187902,0,426,4,749.85,644.871,382.29
187903,0,1260,1,40.689,36.21321,20.746
187903,1,786,3,17.25,17.25,8.79
187903,2,178,7,62.7,54.549,31.9675
188000,0,2511,3,5.684,5.17244,2.898
188000,1,1720,8,63.117,63.117,29.025
188001,0,126,3,136.23,122.607,69.4545
188002,0,1625,3,284.7,284.7,94.328
188002,1,1767,2,30.6,27.234,14.076
188002,2,517,1,1228.5,1228.5,407.025
188002,3,1328,1,69.986,61.58768,23.184
188003,0,1464,1,361.2,350.364,166.11
188003,1,121,3,113.9905,102.59145,58.1115
188004,0,956,3,217.8,191.664,100.155
188005,0,1775,4,38.7,38.7,19.728
188005,1,322,1,350.55,319.0005,161.2055
188006,0,1963,1,2879.991,2505.59217,954.198
188006,1,1426,1,824.6,717.402,273.21
188200,0,142,1,284.9905,284.9905,145.293
188200,1,1362,1,23.786,23.786,10.934
188201,0,1701,1,4.482,4.12344,2.286
188201,1,1760,2,85.32,78.4944,39.24
188201,2,1658,6,142.987,140.12726,72.904
188300,0,694,2,153,136.17,78
188300,1,1352,3,32.186,32.186,14.798
188301,0,1394,2,69.986,60.88782,23.184
188301,1,1291,1,403.205,346.7563,133.595
188302,0,1445,1,375.2,375.2,172.536
188302,1,838,6,23.25,23.25,11.85
188400,0,129,3,190,169.1,96.8715
188401,0,1461,5,431.2,370.832,198.296
188401,1,2089,1,231.75,231.75,118.152
188401,2,427,4,703.5,640.185,323.52
188402,0,1557,7,434,381.92,199.584
188402,1,1736,6,25.2,25.2,12.852
188402,2,2088,2,457.2,397.764,233.091
188403,0,2030,5,85.491,76.08699,43.587
188500,0,1690,2,15.291,14.22063,5.067
188500,1,1531,1,544.6,544.6,180.432
188500,2,1630,2,29.757,25.88859,9.854
188501,0,2503,3,13.986,12.5874,7.126
188501,1,1798,2,38.7,38.7,19.728
188501,2,1675,1,6.201,6.201,2.853
188502,0,1425,4,740.6,740.6,245.378
188502,1,1444,1,322,280.14,148.078
188503,0,2501,8,33.208,29.22304,16.926
188600,0,166,1,113.05,113.05,51.984
188601,0,1901,1,251.991,251.991,128.475
188601,1,1060,5,689.7,600.039,228.514
188700,0,1125,1,479.82,479.82,158.972
188700,1,1599,1,75.244,66.21472,34.606
188701,0,597,9,208.5,200.16,106.305
188701,1,1577,2,284.7,264.771,94.328
188702,0,1521,1,434,429.66,199.584
188703,0,567,8,343.5,302.28,175.125
188900,0,1629,2,12.987,11.94804,6.617
189000,0,1668,1,6.291,6.291,3.204
189100,0,1488,1,420,378,193.144
189101,0,458,5,344.85,317.262,175.815
189101,1,373,3,489,430.32,249.3
189101,2,950,3,319,283.91,105.688
189101,3,48,2,134.955,124.1586,68.805
189101,4,1550,3,392,364.56,180.264
189101,5,63,1,162.9,146.61,74.916
189101,6,72,3,43.155,43.155,19.845
189200,0,438,8,1378.5,1226.865,456.72
189200,1,435,2,404.925,352.28475,206.445
189200,2,130,3,190,190,96.8715
189200,3,533,6,418.5,418.5,192.45
189200,4,1481,2,320.6,301.364,147.434
189200,5,1576,1,16.887,15.02943,8.606
189201,0,98,7,108,108,49.662
189201,1,454,4,404.85,404.85,206.4
189201,2,449,4,523.5,523.5,240.735
189300,0,1687,1,6.192,5.51088,2.844
189400,0,1658,3,142.987,142.987,72.904
189400,1,881,1,19.5,19.5,9.945
189400,2,57,1,140.4,133.38,71.577
189400,3,2494,3,4.116,4.116,2.1
189400,4,454,7,404.85,404.85,206.4
189400,5,1159,6,1672,1672,553.971
